total_lines_cleared,max_score,decision_latency,game_duration,apm
6,600,11.838999059465197,0.02173480987548828,6395.271032794222
49,4900,12.580885887145996,0.1045804500579834,6349.179025638664
102,10200,11.822501532465434,0.18686921993891398,6432.305975231898
17,1700,10.627845355442592,0.04305281639099121,6643.003268419053
12,1200,12.033453527486548,0.03575900395711263,6431.9464903398675
12,1200,10.652997276999734,0.031812278429667155,6601.224758681869
23,2300,11.44798496101476,0.050782438119252524,6498.3094987495515
0,0,11.761383576826615,0.013763328393300375,6466.459090180748
34,3400,12.64424974268133,0.07669186592102051,6324.008343980924
6,600,9.931815995110405,0.022185659408569335,6625.901772530612
40,4000,11.592757317327685,0.07956705490748088,6459.9601002911295
70,7000,12.33598882076787,0.13835240205128987,6382.252761124126
5,500,12.12286394695903,0.029683685302734374,6434.511013442311
50,5000,12.25467714770087,0.09934511184692382,6391.859530828668
21,2100,12.000542652757861,0.051305572191874184,6373.576709700755
5,500,11.50823193927144,0.029376753171284995,6501.739619976025
70,7000,11.741482744029923,0.13629822731018065,6478.440823669063
5,500,11.82229574336562,0.02956728935241699,6459.84140525843
0,0,11.903925375504928,0.014624389012654622,6427.618953425057
7,700,11.580819175356911,0.027950270970662435,6511.564778424991
2,200,11.883532299714929,0.022167913118998208,6405.6548416505675
21,2100,11.567468996401187,0.05385890007019043,6424.193578945784
4,400,11.290338304307726,0.025175249576568602,6554.056177205516
6,600,11.536962456173367,0.02280794382095337,6445.1228551761415
29,2900,12.875792744395497,0.06523813009262085,6269.339716195551
44,4400,12.550536851237592,0.09195952812830607,6328.871100642963
0,0,12.631820595782736,0.015394278367360433,6301.042353869818
4,400,11.61079936557346,0.025544432799021403,6459.333088277501
22,2200,11.863891671343547,0.05183863639831543,6423.780082510451
20,2000,12.069859082185769,0.0518241286277771,6386.986308585767
102,10200,11.989704138941045,0.18817586104075115,6387.641822665534
74,7400,12.145357597164992,0.13638341029485065,6371.7427077185375
70,7000,12.282249974269494,0.13856504360834757,6372.458572566028
